Product Link,Product Name,Current Price,Actual Price,Discount,Model Number,Model Name,SIM Type,Touchscreen,OTG,Quick Charge,Display Size,Resolution,Resolution Type,GPU,Display Type,Display Colors,Operating System,Processor Brand,Processor Type,Processor Core,Primary Clock Speed,Secondary Clock Speed,Internal Storage,RAM,Total Memory,Expandable Storage,Supported Memory Card,Primary Camera A,Primary Camera,Secondary Camera A,Secondary Camera,Full HD Recording,Video Recording Resolution,Frame Rate,Network Type,Supported Networks,Internet Connectivity,GPRS,Micro USB Port,Micro USB Version,Bluetooth Version,Wi-Fi Version,NFC,Infrared,USB Connectivity,Audio Jack,GPS,Graphic PPI,Sensors,Software Upgrade,FM Radio,Battery Capacity,Battery Type,Dual Battery,Width,Height,Depth,Weight,Domestic Warranty,Ratings,Number of Ratings,Number of Reviews,Number of 5-Star Ratings,Number of 4-Star Ratings,Number of 3-Star Ratings,Number of 2-Star Ratings,Number of 1-Star Ratings,Camera Rating,Battery Rating,Display Rating,Design Rating
https://www.flipkart.com/realme-c63-5g-charger-box-starry-gold-128-gb/p/itm10b8f5cccfadd?pid=MOBH3DZQHRGWZHTY&lid=LSTMOBH3DZQHRGWZHTYV8DX0D&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_198&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH3DZQHRGWZHTY.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"realme C63 5G Charger in the Box (Starry Gold, 128 GB)  (8 GB RAM)","₹12,999","₹14,999",13% off,RMX3950,C63 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),1604 x 720 Pixels,HD+,ARM G57 MC2,HD+ LCD,16.7 Million,Android 14,Mediatek,Dimensity 6300,Octa Core,2.4 GHz,2 GHz,128 GB,8 GB,256 GB,2 TB,MicroSD,Yes,32MP Rear Camera,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Timelapse: 1080p (at30 fps), Dual View Video: 1080p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","120 fps, 30 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, GPRS, EDGE, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.3,"SISO, Dual Band Wi-Fi, Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n, WLAN (2.4 GHz | 5.1 GHz | 5.8 GHz), WLAN Display, WLAN Network Share",No,No,Yes,3.5mm,Yes,264 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Flicker Sensor, Support Meter Function",7 OS Upgrade Expectation Count,No,5000 mAh,Lithium Ion Polymer,No,76.1 mm,165.6 mm,7.94 mm,192 g,1 Year,4.4,"2,216 Ratings &",93 Reviews,"1,501",392,138,67,118,3.9,4.1,4.2,4.3
https://www.flipkart.com/realme-narzo-n65-5g-amber-gold-128-gb/p/itm6378f5785d47b?pid=MOBHFFNQX3RPWFQF&lid=LSTMOBHFFNQX3RPWFQFICE9ET&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_199&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBHFFNQX3RPWFQF.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"realme Narzo N65 5G (Amber Gold, 128 GB)  (6 GB RAM)","₹10,945","₹14,999",27% off,RMX3997,Narzo N65 5G,Dual Sim,Yes,No,Yes,16.94 cm (6.67 inch),1604*720$$,HD+,ARM G57 MC2,HD+ LCD,16.7 Million,Android,Mediatek,Dimensity 6300,Octa Core,2.2 GHz,2 GHz,128 GB,6 GB,256 GB,2 TB,MicroSD,Yes,50MP Rear Camera,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Timelapse: 1080p (at30 fps), Dual View Video: 1080p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","120 fps, 30 fps","2G, 3G, 4G, 5G","4G LTE, 5G, GSM, WCDMA","5G, 4G, 3G, GPRS, EDGE, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.3,"SISO, Dual Band Wi-Fi, Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n, WLAN (2.4 GHz | 5.1 GHz | 5.8 GHz), WLAN Display, WLAN Network Share",No,No,Yes,3.5mm,Yes,264 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Flicker Sensor, Support Meter Function",7 OS Upgrade Expectation Count,No,5000 mAh,Lithium Ion Polymer,No,76.1 mm,165.6 mm,7.94 mm,192 g,1 Year,4.3,"3,283 Ratings &",134 Reviews,"2,020",717,237,98,211,4.0,4.2,4.2,4.2
https://www.flipkart.com/realme-narzo-n65-5g-deep-green-128-gb/p/itm6378f5785d47b?pid=MOBHFFTRNYXKKQ5R&lid=LSTMOBHFFTRNYXKKQ5RQXO2HR&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_200&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBHFFTRNYXKKQ5R.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"realme NARZO N65 5G (DEEP GREEN, 128 GB)  (6 GB RAM)","₹11,289","₹14,999",24% off,RMX3997,NARZO N65 5G,Dual Sim,Yes,No,Yes,16.94 cm (6.67 inch),1604x720,HD+,ARM G57 MC2,HD+ LCD,16.7 Million,Android ANDROID 14,Mediatek,Dimensity 6300,Octa Core,2.4 GHz,2 GHz,128 GB,6 GB,256 GB,2 TB,MicroSD,Yes,50MP Rear Camera,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Timelapse: 1080p (at30 fps), Dual View Video: 1080p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","120 fps, 30 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G LTE, 4G VoLTE","5G, 4G, 3G, GPRS, EDGE, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.3,"SISO, Dual Band Wi-Fi, Wi-Fi 5 (802.11 ac), 802.11 a/b/g/n, WLAN (2.4 GHz | 5.1 GHz | 5.8 GHz), WLAN Display, WLAN Network Share",No,No,Yes,3.5mm,Yes,264 PPI,"Geomagnetic Sensor, Proximity Sensor, Light Sensor, Acceleration Sensor, Gyroscope, Flicker Sensor, Support Meter Function",7 OS Upgrade Expectation Count,No,5000 mAh,Lithium Ion Polymer,No,76.1 mm,165.6 mm,7.94 mm,192 g,1 Year,4.3,"3,283 Ratings &",134 Reviews,"2,020",717,237,98,211,4.0,4.2,4.2,4.2
https://www.flipkart.com/vivo-t3-ultra-lunar-gray-256-gb/p/itme360ff5b7dbab?pid=MOBH4EADBHHPHJGZ&lid=LSTMOBH4EADBHHPHJGZSW3Z4K&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_201&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH4EADBHHPHJGZ.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"vivo T3 Ultra (Lunar Gray, 256 GB)  (8 GB RAM)","₹31,999","₹37,999",15% off,V2426,T3 Ultra,Dual Sim,Yes,Yes,Yes,17.22 cm (6.78 inch),2800 x 1260 Pixels,HD+,ARM G57 MC2,AMOLED,16.7 Million,Android 14,Mediatek,Dimensity 9200+,Octa Core,3.35 GHz,3 GHz,256 GB,8 GB,256 GB,2 TB,MicroSD,Yes,50MP + 8MP,Yes,50MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Timelapse: 1080p (at30 fps), Dual View Video: 1080p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","120 fps, 30 fps","5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi",Yes,Yes,USB 2.0,v5.3,"Supports 2.4 GHz, 5.0 GHz",No,No,Yes,3.5mm,Yes,452 PPI,"Accelerometer, Ambient Light Sensor, E-Compass, Proximity Sensor, Ordinary Motor, Gyroscope, Flicker Sensor, In-Display Optical Fingerprint Sensor",7 OS Upgrade Expectation Count,No,5500 mAh,Lithium Ion,No,74.93 mm,164.16 mm,7.58 mm,192 g,1 Year,4.5,"11,377 Ratings &",998 Reviews,"7,835","2,371",489,186,496,4.4,4.3,4.6,4.5
https://www.flipkart.com/vivo-t3-ultra-lunar-gray-256-gb/p/itme360ff5b7dbab?pid=MOBH4EADRB8SXRWF&lid=LSTMOBH4EADRB8SXRWFUEP7F9&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_202&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH4EADRB8SXRWF.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"vivo T3 Ultra (Lunar Gray, 256 GB)  (12 GB RAM)","₹33,999","₹39,999",15% off,V2426,T3 Ultra,Dual Sim,Yes,Yes,Yes,17.22 cm (6.78 inch),2800 x 1260 Pixels,HD+,ARM G57 MC2,AMOLED,16.7 Million,Android 14,Mediatek,Dimensity 9200+,Octa Core,3.35 GHz,3 GHz,256 GB,12 GB,256 GB,2 TB,MicroSD,Yes,50MP + 8MP,Yes,50MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps), Slow Motion: 720p (at 120 fps), Movie/Timelapse: 1080p (at30 fps), Dual View Video: 1080p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)","120 fps, 30 fps","5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi",Yes,Yes,USB 2.0,v5.3,"Supports 2.4 GHz, 5.0 GHz",No,No,Yes,3.5mm,Yes,452 PPI,"Accelerometer, Ambient Light Sensor, E-Compass, Proximity Sensor, Ordinary Motor, Gyroscope, Flicker Sensor, In-Display Optical Fingerprint Sensor",7 OS Upgrade Expectation Count,No,5500 mAh,Lithium Ion,No,74.93 mm,164.16 mm,7.58 mm,192 g,1 Year,4.5,"5,488 Ratings &",460 Reviews,"3,898","1,021",241,91,237,4.4,4.3,4.6,4.5
https://www.flipkart.com/itel-it5027/p/itm01257f2e1fa5f?pid=MOBGU99FMZVQKM8T&lid=LSTMOBGU99FMZVQKM8T9BFJYJ&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_203&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBGU99FMZVQKM8T.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,itel it5027  (Light Green),"₹1,039","₹1,499",30% off,IT5027,it5027,Dual Sim,No,No,Yes,6.1 cm (2.4 inch),320 x 240$$Pixels,NA,NA,NA,NA,2.0,NA,NA,Octa Core,3.35 GHz,3 GHz,4 MB,4 MB,256 GB,32 GB,Micro SD,Yes,0.3MP + 0MP,No,0MP Front Camera,No,NA,NA fps,2G,GSM,NA,No,No,NA,V2.1,NA,No,No,Yes,3.5 mm,No,452 PPI,NA,7 OS Upgrade Expectation Count,Yes,1200 mAh,Lithium-ion Battery,No,95.5 mm,65.5 mm,75.6 mm,89 g,6 Months,4,"2,066 Ratings &",122 Reviews,"1,122",404,223,111,206,3.1,3.7,3.9,4.0
https://www.flipkart.com/oneplus-nord-ce4-dark-chrome-256-gb/p/itm5a09089114afb?pid=MOBGZZJHPCGUQWVM&lid=LSTMOBGZZJHPCGUQWVMGMDYJJ&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_204&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBGZZJHPCGUQWVM.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"OnePlus Nord CE4 (Dark Chrome, 256 GB)  (8 GB RAM)","₹24,367","₹26,999",9% off,CPH2613,Nord CE4,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),1080x2412$$ Pixels,NA,NA,NA,NA,Android Oxygen OxygenOS14.0,Snapdragon,OxygenOS 14.0,Octa Core,2.63 GHz,3 GHz,256 GB,8 GB,256 GB,32 GB,Micro SD,Yes,50MP Rear Camera,Yes,0MP Front Camera,No,NA,NA fps,"5G, 4G","5G, 4G LTE",NA,No,No,NA,V2.1,NA,No,No,Yes,3.5 mm,No,452 PPI,Sony LYT600,7 OS Upgrade Expectation Count,Yes,5500 mAh,NON-Removable,No,95.5 mm,65.5 mm,75.6 mm,189 g,1 Year,4.5,"18,638 Ratings &","1,067 Reviews","12,411","4,166",946,334,781,4.2,4.4,4.4,4.3
https://www.flipkart.com/realme-p2-pro-5g-eagle-grey-512-gb/p/itm53d39fff9f20c?pid=MOBH45GSHAE5Z9HB&lid=LSTMOBH45GSHAE5Z9HBHDNN0E&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_205&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH45GSHAE5Z9HB.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"realme P2 Pro 5G (Eagle Grey, 512 GB)  (12 GB RAM)","₹22,999","₹30,999",25% off,RMX3987,P2 Pro 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Full HD+,Adreno GPU 7 series,Full HD+ OLED,10 Bit,Android 14,Snapdragon,7s Gen2,Octa Core,2.4 GHz,1.95 GHz,512 GB,12 GB,256 GB,32 GB,Micro SD,Yes,50MP + 8MP,Yes,32MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080P (at 120 fps/at 60 fps/at 30 fps), 720P (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 4K (at 30 fps), 1080P (at 30 fps), 720P (at 30 fps), Video Zoom, Dual View Video","30 fps, 60 fps, 120 fps, 240 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.2,"WiFi 2.4 GHz, WiFi 5 GHz, WiFi 6 (802.11ax), WiFi 5 (802.11ac), 802.11 b/g/a/n, WLAN 2.4 GHz, WLAN 5.1 GHz, WLAN 5.4 GHz, WLAN 5.8 GHz, WLAN Display, WLAN Tethering, Wi-Fi 2.4 GHz 20M, Wi-Fi 2.4 GHz 40M, Wi-Fi 5 GHz 20M, Wi-Fi 5 GHz 40M, Wi-Fi 5 GHz 80M, Wi-Fi 5 GHz 160M, 2x2 MIMO",No,No,Yes,Type C,Yes,394 PPI,"Proximity Sensor, Ambient Light Sensor, Accelerometer, Gyroscope, In Display Optical Fingerprint Sensor, E-Compass",7 OS Upgrade Expectation Count,No,5200 mAh,BLPA91 Polymer Lithium-ion,No,73.91 mm,161.34 mm,8.21 mm,180 g,1 Year,4.4,"5,672 Ratings &",429 Reviews,"3,729","1,220",309,133,281,4.1,4.2,4.5,4.3
https://www.flipkart.com/tecno-spark-go-1-magic-skin-green-64-gb/p/itmc2adf9209b1fe?pid=MOBH3WK8MTHJFTCV&lid=LSTMOBH3WK8MTHJFTCVVG4GD1&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_206&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH3WK8MTHJFTCV.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"Tecno Spark Go 1 (Magic Skin Green, 64 GB)  (4 GB RAM)","₹7,299","₹8,999",18% off,KL4,Spark Go 1,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),720 * 1600 Pixels,HD+,Adreno GPU 7 series,IPS LCD,10 Bit,Android Android 14,Unisoc,Unisoc T616 Ocra Core,Octa Core,1.8 GHz,1.95 GHz,64 GB,4 GB,256 GB,1 TB,Micro SD,Yes,13MP Rear Camera,Yes,8MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080P (at 120 fps/at 60 fps/at 30 fps), 720P (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 4K (at 30 fps), 1080P (at 30 fps), 720P (at 30 fps), Video Zoom, Dual View Video","30 fps, 60 fps, 120 fps, 240 fps",4G VOLTE,4G VoLTE,"5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.2,"WiFi 2.4 GHz, WiFi 5 GHz, WiFi 6 (802.11ax), WiFi 5 (802.11ac), 802.11 b/g/a/n, WLAN 2.4 GHz, WLAN 5.1 GHz, WLAN 5.4 GHz, WLAN 5.8 GHz, WLAN Display, WLAN Tethering, Wi-Fi 2.4 GHz 20M, Wi-Fi 2.4 GHz 40M, Wi-Fi 5 GHz 20M, Wi-Fi 5 GHz 40M, Wi-Fi 5 GHz 80M, Wi-Fi 5 GHz 160M, 2x2 MIMO",No,No,Yes,Yes,Yes,394 PPI,"Proximity Sensor, Ambient Light Sensor, Accelerometer, Gyroscope, In Display Optical Fingerprint Sensor, E-Compass",7 OS Upgrade Expectation Count,No,5000 mAh,Li-PO,No,73.91 mm,161.34 mm,8.21 mm,180 g,1 Year,4.3,"3,337 Ratings &",159 Reviews,"2,252",498,246,133,208,3.7,4.2,4.2,4.4
https://www.flipkart.com/redmi-note-13-5g-stealth-black-128-gb/p/itmc3c15b49fe943?pid=MOBGZDPUYX7CSDWV&lid=LSTMOBGZDPUYX7CSDWVLQEHCV&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_207&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBGZDPUYX7CSDWV.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"REDMI Note 13 5G (Stealth Black, 128 GB)  (6 GB RAM)","₹14,999","₹20,999",28% off,MZB0FWTIN,Note 13 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),2400 x 1080 Pixels,Full HD+,ARM Mali-G57 MC2,Full HD+ 120Hz AMOLED Display,10 Bit,Android 13,Mediatek,Dimensity 6080,Octa Core,2.4 GHz,2 GHz,128 GB,6 GB,128 GB,1 TB,Micro SD,Yes,108MP + 2MP,Yes,16MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)",30 fps,"5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, Wi-Fi, EDGE, GPRS",Yes,Yes,USB Type C,v5.3,Supports 2.4 GHz and 5 GHz Dual Band,No,Yes,Yes,3.5mm,Yes,394 PPI,"Ambient Light Sensor, Proximity Sensor, E-Compass, Accelerometer, Gyroscope, Side Fingerprint Sensor, IR Blaster",7 OS Upgrade Expectation Count,Yes,5000 mAh,Lithium Polymer,No,74.95 mm,161.11 mm,6.79 mm,175 g,1 Year,4.2,"27,845 Ratings &","1,630 Reviews","16,255","6,300","2,269",960,"2,061",3.8,3.9,4.2,4.2
https://www.flipkart.com/infinix-hot-50-5g-sleek-black-128-gb/p/itm61d8bc127842c?pid=MOBH45GFYZV4QKF7&lid=LSTMOBH45GFYZV4QKF7FMYNCK&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_208&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH45GFYZV4QKF7.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"Infinix Hot 50 5G (Sleek Black, 128 GB)  (4 GB RAM)","₹9,499","₹12,999",26% off,X6720,Hot 50 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),1600 x 720 Pixels,HD+,ARM Mali-G57 MC2,HD+,10 Bit,Android 14,Mediatek,Dimensity 6300,Octa Core,2.4 GHz,2 GHz,128 GB,4 GB,128 GB,1 TB,MicroSD,Yes,48MP + Depth Sensor,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)",30 fps,"5G, 4G, 3G, 2G","5G, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB Type C,v5.4,802.11 (a/b/g/n/ac),No,Yes,Yes,3.5mm,Yes,394 PPI,"G-Sensor, E-Compass, Gyroscope(Software), Light Sensor, Proximity Sensor, Side Mounted Fingerprint Sensor",7 OS Upgrade Expectation Count,Yes,5000 mAh,Lithium Polymer,No,77.1 mm,165.7 mm,7.82 mm,188 g,1 Year,4.3,"3,178 Ratings &",258 Reviews,"1,969",698,236,88,187,4.0,4.2,4.1,4.4
https://www.flipkart.com/oneplus-nord-ce4-lite-5g-mega-blue-128-gb/p/itm8fd5fdf300955?pid=MOBH25Z9CCTDDN3J&lid=LSTMOBH25Z9CCTDDN3JPN7UGN&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_209&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH25Z9CCTDDN3J.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"OnePlus Nord CE4 lite 5G (MEGA BLUE, 128 GB)  (8 GB RAM)","₹17,469","₹20,999",16% off,CPH2619,Nord CE4 lite 5G,Dual Sim,Yes,Yes,Yes,16.94 cm (6.67 inch),1080 x 2400,HD+,ARM Mali-G57 MC2,HD+,10 Bit,Android Oxygen,Qualcomm,Dimensity 6300,Octa Core,2.2 GHz,2 GHz,128 GB,8 GB,128 GB,1 TB,MicroSD,Yes,50MP Rear Camera,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)",30 fps,5G,5G,"5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB Type C,v5.4,802.11 (a/b/g/n/ac),No,Yes,Yes,3.5mm,Yes,394 PPI,"G-Sensor, E-Compass, Gyroscope(Software), Light Sensor, Proximity Sensor, Side Mounted Fingerprint Sensor",7 OS Upgrade Expectation Count,Yes,5500 mAh,Lithium Polymer,No,77.1 mm,165.7 mm,7.82 mm,188 g,1 Year,4.4,"10,978 Ratings &",515 Reviews,"7,107","2,290",634,296,651,4.0,4.3,4.3,4.2
https://www.flipkart.com/oneplus-nord-ce4-celadon-marble-256-gb/p/itm5a09089114afb?pid=MOBGZZGY8FRH5Y7R&lid=LSTMOBGZZGY8FRH5Y7RDKIIQW&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_210&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBGZZGY8FRH5Y7R.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"OnePlus Nord CE4 (Celadon Marble, 256 GB)  (8 GB RAM)","₹23,799","₹26,999",11% off,CPH2613,Nord CE4,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),1080x2412$$ Pixels,HD+,ARM Mali-G57 MC2,HD+,10 Bit,Android Oxygen OxygenOS 14.0,Snapdragon,OxygenOS 14.0,Octa Core,2.63 GHz,2 GHz,256 GB,8 GB,128 GB,1 TB,MicroSD,Yes,50MP Rear Camera,Yes,8MP Front Camera,Yes,"Rear Camera: 1080p (at 30 fps), 720p (at 30 fps) | Front Camera: 1080p (at 30 fps), 720p (at 30 fps)",30 fps,"5G, 4G","5G, 4G LTE","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB Type C,v5.4,802.11 (a/b/g/n/ac),No,Yes,Yes,3.5mm,Yes,394 PPI,Sony LYT600,7 OS Upgrade Expectation Count,Yes,5500 mAh,NON-Removable,No,77.1 mm,165.7 mm,7.82 mm,189 g,1 Year,4.5,"18,638 Ratings &","1,067 Reviews","12,411","4,166",946,334,781,4.2,4.4,4.4,4.3
https://www.flipkart.com/realme-p2-pro-5g-eagle-grey-128-gb/p/itm53d39fff9f20c?pid=MOBH45GSVQYKK5ME&lid=LSTMOBH45GSVQYKK5MEEHVA5L&marketplace=FLIPKART&q=Mobiles&store=tyy%2F4io&srno=s_9_211&otracker=search&fm=organic&iid=1b3f565d-c3af-4dd6-b4fd-0014df75a6ae.MOBH45GSVQYKK5ME.SEARCH&ppt=pp&ppn=pp&ssid=ws0fr9hzcw0000001739452617434&qH=ae068f9324d0df60,"realme P2 Pro 5G (Eagle Grey, 128 GB)  (8 GB RAM)","₹19,999","₹25,999",23% off,RMX3987,P2 Pro 5G,Dual Sim,Yes,Yes,Yes,17.02 cm (6.7 inch),2412 x 1080 Pixels,Full HD+,Adreno GPU 7 series,Full HD+ OLED,10 Bit,Android 14,Snapdragon,7s Gen2,Octa Core,2.4 GHz,1.95 GHz,128 GB,8 GB,128 GB,1 TB,MicroSD,Yes,50MP + 8MP,Yes,32MP Front Camera,Yes,"Rear Camera: 4K (at 30 fps), 1080P (at 120 fps/at 60 fps/at 30 fps), 720P (at 240 fps/at 120 fps/at 60 fps/at 30 fps)|Front Camera: 4K (at 30 fps), 1080P (at 30 fps), 720P (at 30 fps), Video Zoom, Dual View Video","30 fps, 60 fps, 120 fps, 240 fps","5G, 4G VOLTE, 4G, 3G, 2G","5G, 4G VoLTE, 4G LTE, WCDMA, GSM","5G, 4G, 3G, EDGE, GPRS, Wi-Fi",Yes,Yes,USB 2.0 (Type C),v5.2,"WiFi 2.4 GHz, WiFi 5 GHz, WiFi 6 (802.11ax), WiFi 5 (802.11ac), 802.11 b/g/a/n, WLAN 2.4 GHz, WLAN 5.1 GHz, WLAN 5.4 GHz, WLAN 5.8 GHz, WLAN Display, WLAN Tethering, Wi-Fi 2.4 GHz 20M, Wi-Fi 2.4 GHz 40M, Wi-Fi 5 GHz 20M, Wi-Fi 5 GHz 40M, Wi-Fi 5 GHz 80M, Wi-Fi 5 GHz 160M, 2x2 MIMO",No,No,Yes,Type C,Yes,394 PPI,"Proximity Sensor, Ambient Light Sensor, Accelerometer, Gyroscope, In Display Optical Fingerprint Sensor, E-Compass",7 OS Upgrade Expectation Count,No,5200 mAh,BLPA91 Polymer Lithium-ion,No,73.91 mm,161.34 mm,8.21 mm,180 g,1 Year,4.4,"7,758 Ratings &",537 Reviews,"5,105","1,761",409,162,321,4.2,4.3,4.5,4.3
